cod_apli_prod,descri_cod_apli_prod,num_cta,f_creacion,f_ultimo_pago,vlr_original,vlr_pagado,vlr_pendiente_pago,cod_trn,descri_cod_trn,porc_recuperado,dias_hasta_ultimo_pago,pago_total,sin_pago,pago_parcial,prob_pago,valor_esperado_recuperar,valor_en_riesgo
S,AHORRO,60268401307,20241109,20250710,593.64,593.64,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,243,1,0,0,0.5590074617118398,0.0,0.0
S,AHORRO,22623631007,20250126,20250215,2598.65,2598.65,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,20,1,0,0,0.6073581461916674,0.0,0.0
S,AHORRO,20404781756,20250222,20250723,6038.91,6038.91,0.0,1249,CARGO MORA TARJETA B,1.0,151,1,0,0,0.5196126310527059,0.0,0.0
S,AHORRO,28599223641,20250410,20250920,346.68,346.68,0.0,137,COMISION RETIRO CANAL A,1.0,163,1,0,0,0.6048481254597559,0.0,0.0
S,AHORRO,84868521385,20250106,20250418,2339.55,2122.08,217.47,1517,COBRO SERVICIO TRANSPORTE,0.907,102,0,0,1,0.528934140381641,115.02730750879546,102.44269249120454
S,AHORRO,17100367719,20250728,20250914,9528.38,9528.38,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,48,1,0,0,0.5038753315327112,0.0,0.0
S,AHORRO,13850290240,20250410,20250414,2128.16,2128.16,0.0,2133,RETIRO CIERRE CUENTA A,1.0,4,1,0,0,0.6231672409666872,0.0,0.0
S,AHORRO,10601583388,20250209,20250712,11750.81,11750.81,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,153,1,0,0,0.5141102770392607,0.0,0.0
S,AHORRO,23360373661,20250311,20250420,854.33,854.33,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,40,1,0,0,0.4883624702339896,0.0,0.0
S,AHORRO,53199725539,20250722,20251001,3977.4,3977.4,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,71,1,0,0,0.4882386947355124,0.0,0.0
S,AHORRO,99292965831,20250603,20250721,11999.51,11999.51,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,48,1,0,0,0.5984745960579402,0.0,0.0
S,AHORRO,72079085915,20250615,20250824,7555.15,7555.15,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,70,1,0,0,0.5405024263303175,0.0,0.0
S,AHORRO,34027935927,20250422,20250608,799.86,799.86,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,47,1,0,0,0.49934938358283015,0.0,0.0
S,AHORRO,46097019292,20250226,20250512,2922.2,2922.2,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,75,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,33286059120,20250408,20250527,2716.09,2716.09,0.0,333,CARGO FISCAL IVA A,1.0,49,1,0,0,0.5999261443684744,0.0,0.0
S,AHORRO,59616951512,20250721,20250903,2272.18,2272.18,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,44,1,0,0,0.5258557090090921,0.0,0.0
S,AHORRO,77171825012,20250322,20250915,269.43,0.0,269.43,834,CARGO FISCAL TRANSACCIONAL,0.0,177,0,1,0,0.4345715564519852,117.08661445485838,152.34338554514164
S,AHORRO,20353739575,20241126,20250408,13650.2,13650.2,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,133,1,0,0,0.5377458492199328,0.0,0.0
S,AHORRO,58372846457,20250611,20250808,390.4,390.4,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,58,1,0,0,0.9290616522005009,0.0,0.0
S,AHORRO,26922002873,20250706,20250917,49.2,49.2,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,73,1,0,0,0.6717938124237315,0.0,0.0
S,AHORRO,42609136644,20250609,20250913,1036.93,1036.93,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,96,1,0,0,0.5083379404977841,0.0,0.0
S,AHORRO,50654160422,20250605,20250803,30442.94,30442.94,0.0,627,TRANSFERENCIA BILLETERA A,1.0,59,1,0,0,0.5844457873123069,0.0,0.0
S,AHORRO,47684781018,20241101,20250929,9006.58,9006.58,0.0,627,TRANSFERENCIA BILLETERA A,1.0,332,1,0,0,0.5060990239967433,0.0,0.0
S,AHORRO,46100973256,20250425,20250521,2633.26,2633.26,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,26,1,0,0,0.48528712798242046,0.0,0.0
S,AHORRO,84236203303,20250123,20250930,35184.35,21678.1,13506.25,834,CARGO FISCAL TRANSACCIONAL,0.6161,250,0,0,1,0.24218736242548589,3271.043063759219,10235.206936240782
S,AHORRO,48587736751,20250602,20251010,3787.39,3787.39,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,130,1,0,0,0.41510205882788753,0.0,0.0
S,AHORRO,71444836883,20241108,20250422,3804.74,3804.74,0.0,574,COMISION RETIRO INTERNACIONAL,1.0,165,1,0,0,0.4713952579196325,0.0,0.0
S,AHORRO,25904864041,20250210,20250624,1417.08,1417.08,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,134,1,0,0,0.5706876478074006,0.0,0.0
S,AHORRO,87393297218,20241208,20250901,369.69,369.69,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,267,1,0,0,0.48187423872797003,0.0,0.0
S,AHORRO,83388493654,20241216,20250821,15639.95,15639.95,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,248,1,0,0,0.5763049331310302,0.0,0.0
D,CORRIENTE,17935666449,20241127,20251007,340.39,340.39,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,314,1,0,0,0.7645346927503703,0.0,0.0
S,AHORRO,92468563984,20250216,20250612,5106.95,0.0,5106.95,323,PAGO CUENTAS CANAL VIRTUAL,0.0,116,0,1,0,0.5121792872296222,2615.6740109173193,2491.2759890826806
S,AHORRO,35153429382,20250514,20250823,331.35,233.58,97.77,497,PAGO SERVICIO ELECTRONICO,0.7049,101,0,0,1,0.9290616522005009,90.83435773564297,6.935642264357031
S,AHORRO,23781883457,20250101,20250814,7561.14,4658.64,2902.5,2107,CARGO FISCAL IVA TRASLADO,0.6161,225,0,0,1,0.47606797894467134,1381.7873088869085,1520.7126911130915
S,AHORRO,32265029815,20250522,20250801,1027.47,1027.47,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,71,1,0,0,0.47633187951095685,0.0,0.0
S,AHORRO,84989239487,20250104,20250215,636.18,636.18,0.0,137,COMISION RETIRO CANAL A,1.0,42,1,0,0,0.6936847299697528,0.0,0.0
S,AHORRO,74776277125,20250717,20251015,1681.98,1681.98,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,90,1,0,0,0.43382306077432503,0.0,0.0
S,AHORRO,82311788915,20250105,20250603,2752.03,2752.03,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,149,1,0,0,0.4867230169784459,0.0,0.0
S,AHORRO,69427407019,20250605,20250722,2536.83,2536.83,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,47,1,0,0,0.9075668026830194,0.0,0.0
S,AHORRO,67872470568,20250514,20250826,7104.24,7104.24,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,104,1,0,0,0.5472256284288448,0.0,0.0
S,AHORRO,72297896625,20250213,20250503,4491.32,2767.23,1724.09,834,CARGO FISCAL TRANSACCIONAL,0.6161,79,0,0,1,0.4855049234777185,837.0541835186997,887.0358164813003
S,AHORRO,77694831387,20250112,20251015,14303.3,14303.3,0.0,1157,COMISION CONSULTA SALDO,1.0,276,1,0,0,0.6309443776980828,0.0,0.0
S,AHORRO,10468778406,20250727,20250929,5309.22,5309.22,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,64,1,0,0,0.48679357970748716,0.0,0.0
S,AHORRO,94823341764,20250122,20251011,2173.08,2173.08,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,262,1,0,0,0.5262114519435646,0.0,0.0
S,AHORRO,26694777862,20250103,20250625,1831.78,1831.78,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,173,1,0,0,0.5992275541121951,0.0,0.0
S,AHORRO,55262151345,20250708,20250823,14014.56,0.0,14014.56,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,46,0,1,0,0.3011326762028541,4220.241958605471,9794.318041394528
S,AHORRO,19654197650,20250526,20250727,47919.67,29524.7,18394.97,834,CARGO FISCAL TRANSACCIONAL,0.6161,62,0,0,1,0.23559672121374164,4333.794618825142,14061.17538117486
S,AHORRO,99204958118,20250111,20250216,1457.65,1457.65,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,36,1,0,0,0.5706876478074006,0.0,0.0
S,AHORRO,63124073066,20250412,20250909,8706.09,0.0,8706.09,1517,COBRO SERVICIO TRANSPORTE,0.0,150,0,1,0,0.5045047362148313,4392.26363891258,4313.82636108742
S,AHORRO,32823227626,20250726,20251009,1198.54,1198.54,0.0,87,CARGO FISCAL IVA COMISION B,1.0,75,1,0,0,0.4922611467615235,0.0,0.0
S,AHORRO,33875582875,20250119,20250407,8299.23,8299.23,0.0,87,CARGO FISCAL IVA COMISION B,1.0,78,1,0,0,0.4882582311778469,0.0,0.0
S,AHORRO,31203722771,20250705,20251001,9969.4,9969.4,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,88,1,0,0,0.5118179592256621,0.0,0.0
S,AHORRO,49078791262,20241117,20250703,651.26,651.26,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,228,1,0,0,0.556856831571572,0.0,0.0
S,AHORRO,22488057079,20250309,20250505,393.95,393.95,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,57,1,0,0,0.6936291856017728,0.0,0.0
S,AHORRO,43302530741,20250104,20250717,1709.66,0.0,1709.66,834,CARGO FISCAL TRANSACCIONAL,0.0,194,0,1,0,0.4903108480757964,838.2648445212661,871.395155478734
S,AHORRO,91103907124,20250505,20250716,6410.74,6410.74,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,72,1,0,0,0.5306605927843122,0.0,0.0
S,AHORRO,61575578376,20250121,20250614,1810.66,1810.66,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,144,1,0,0,0.4903108480757964,0.0,0.0
S,AHORRO,52822801953,20250322,20250824,18748.84,11551.7,7197.14,834,CARGO FISCAL TRANSACCIONAL,0.6161,155,0,0,1,0.5030109581973053,3620.2402876801543,3576.899712319846
S,AHORRO,46151509644,20250417,20250614,1545.67,0.0,1545.67,1517,COBRO SERVICIO TRANSPORTE,0.0,58,0,1,0,0.5694166544832836,880.130240335177,665.5397596648231
S,AHORRO,73720469899,20250514,20250701,1978.03,1978.03,0.0,788,TRANSFERENCIA CANAL FISICO,1.0,48,1,0,0,0.6040329539199731,0.0,0.0
S,AHORRO,62636549648,20250311,20251013,964.07,964.07,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,216,1,0,0,0.7183019137656401,0.0,0.0
S,AHORRO,71198678001,20250513,20250722,14695.09,14695.09,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,70,1,0,0,0.692072962666807,0.0,0.0
S,AHORRO,84990396520,20250503,20250912,15174.58,15174.58,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,132,1,0,0,0.732503968042826,0.0,0.0
S,AHORRO,80148236131,20250106,20250410,2770.43,2770.43,0.0,2477,PAGO APLICACION MOVIL,1.0,94,1,0,0,0.5968481212001271,0.0,0.0
S,AHORRO,96955623617,20250413,20250815,674.6,0.0,674.6,834,CARGO FISCAL TRANSACCIONAL,0.0,124,0,1,0,0.43198927605873344,291.41996562922156,383.18003437077846
S,AHORRO,67070865128,20241031,20250214,65441.72,0.0,65441.72,1517,COBRO SERVICIO TRANSPORTE,0.0,106,0,1,0,0.12421248098422191,8128.678401074775,57313.04159892523
S,AHORRO,83814013875,20241121,20241225,3539.43,0.0,3539.43,834,CARGO FISCAL TRANSACCIONAL,0.0,34,0,1,0,0.4874945398952971,1725.4527993416114,1813.9772006583885
S,AHORRO,32110371898,20250125,20250918,4313.96,4313.96,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,236,1,0,0,0.48032823758166093,0.0,0.0
S,AHORRO,45309402602,20250705,20250816,4877.7,4877.7,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,42,1,0,0,0.5426694382137299,0.0,0.0
S,AHORRO,85764428667,20241218,20250520,175070.76,107866.18,67204.58,176,COMISION RETIRO CORRESPONSAL B,0.6161,153,0,0,1,0.10119121629630731,6800.513190882489,60404.06680911751
S,AHORRO,31284168083,20250706,20251019,1020.81,1020.81,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,105,1,0,0,0.5501913245388939,0.0,0.0
S,AHORRO,44244830530,20250227,20250608,1458.17,1458.17,0.0,2231,PAGO PROGRAMADO,1.0,101,1,0,0,0.6748955327981379,0.0,0.0
S,AHORRO,23836298418,20250331,20250401,3015.0,3015.0,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,1,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,18423809478,20241225,20250918,401.47,401.47,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,267,1,0,0,0.48187423872797003,0.0,0.0
S,AHORRO,99592466739,20250519,20250913,2300.38,2300.38,0.0,1256,CARGO MORA TARJETA C,1.0,117,1,0,0,0.6233432132869242,0.0,0.0
S,AHORRO,69918985455,20241229,20250613,480.07,295.79,184.28,1705,TRANSFERENCIA BOTON DIGITAL,0.6161,166,0,0,1,0.5090978945244578,93.81656000296708,90.46343999703292
S,AHORRO,98200494531,20250602,20250928,155.19,155.19,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,118,1,0,0,0.7172585156007103,0.0,0.0
S,AHORRO,57868928692,20250514,20250707,15295.95,15295.95,0.0,1642,CXC DEPOSITO CANAL,1.0,54,1,0,0,0.6897128069215528,0.0,0.0
S,AHORRO,83197270541,20241223,20251005,837.77,0.0,837.77,176,COMISION RETIRO CORRESPONSAL B,0.0,286,0,1,0,0.3645970943143383,305.4485077037232,532.3214922962768
S,AHORRO,81309080043,20250505,20250624,312.38,312.38,0.0,365,PAGO CANAL QR,1.0,50,1,0,0,0.7817651015114229,0.0,0.0
S,AHORRO,27973728422,20250617,20250702,1363.07,1363.07,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,15,1,0,0,0.5703437088323235,0.0,0.0
S,AHORRO,47090742542,20250320,20250903,1871.82,1871.82,0.0,1734,CARGO MORA OBLIGACION,1.0,167,1,0,0,0.6025578602661769,0.0,0.0
S,AHORRO,92623673094,20241124,20250918,1798.59,1798.59,0.0,1248,CARGO MORA TARJETA A,1.0,298,1,0,0,0.6124701817518831,0.0,0.0
S,AHORRO,24386942399,20241222,20250223,14956.4,14956.4,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,63,1,0,0,0.3192794043759862,0.0,0.0
S,AHORRO,90930342125,20241110,20251024,190.96,190.96,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,348,1,0,0,0.44076022389126374,0.0,0.0
S,AHORRO,98763791429,20250120,20250623,41938.56,41938.56,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,154,1,0,0,0.756094830159747,0.0,0.0
S,AHORRO,91115494880,20250226,20250524,3239.39,3239.39,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,87,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,95255993350,20241217,20250817,81.53,81.53,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,243,1,0,0,0.5378555647073928,0.0,0.0
S,AHORRO,32006683878,20250404,20250607,215.9,215.9,0.0,1248,CARGO MORA TARJETA A,1.0,64,1,0,0,0.778938742706269,0.0,0.0
S,AHORRO,27787838964,20250416,20251018,10547.57,10547.57,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,185,1,0,0,0.5129942815769805,0.0,0.0
S,AHORRO,65644607483,20250130,20250916,6674.68,6674.68,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,229,1,0,0,0.526281580478821,0.0,0.0
S,AHORRO,17551073204,20250416,20250611,1799.55,1799.55,0.0,349,ABONO CREDITO MORA,1.0,56,1,0,0,0.5930218285878024,0.0,0.0
S,AHORRO,11480028064,20250509,20251001,9203.79,9203.79,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,145,1,0,0,0.5457478631364175,0.0,0.0
S,AHORRO,28360177145,20250528,20250702,2653.59,2653.59,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,35,1,0,0,0.5578837095527985,0.0,0.0
S,AHORRO,91276411022,20250305,20250527,3592.57,3592.57,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,83,1,0,0,0.572318656546149,0.0,0.0
S,AHORRO,87077987261,20241121,20250112,462.79,462.79,0.0,86,COMISION SERVICIO BANCARIO B,1.0,52,1,0,0,0.5245863854862981,0.0,0.0
S,AHORRO,35194256769,20241110,20241116,692.81,692.81,0.0,2133,RETIRO CIERRE CUENTA A,1.0,6,1,0,0,0.5785632074973343,0.0,0.0
S,AHORRO,23445390023,20250202,20250721,3297.32,3297.32,0.0,87,CARGO FISCAL IVA COMISION B,1.0,169,1,0,0,0.4970507974671039,0.0,0.0
S,AHORRO,71874491628,20250304,20251001,23135.06,23135.06,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,211,1,0,0,0.7127387467775662,0.0,0.0
S,AHORRO,66442291065,20250401,20251026,609.38,609.38,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,208,1,0,0,0.43975151140574503,0.0,0.0
S,AHORRO,46532651863,20250308,20250703,478.32,478.32,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,117,1,0,0,0.4833395357594706,0.0,0.0
S,AHORRO,90920284878,20241201,20250912,1501.41,0.0,1501.41,2107,CARGO FISCAL IVA TRASLADO,0.0,285,0,1,0,0.48429333858009704,727.1228614775436,774.2871385224565
S,AHORRO,68369905019,20250623,20250714,5060.87,5060.87,0.0,627,TRANSFERENCIA BILLETERA A,1.0,21,1,0,0,0.5004083520853381,0.0,0.0
S,AHORRO,65777276474,20241123,20250914,206.3,206.3,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,295,1,0,0,0.358846389639899,0.0,0.0
S,AHORRO,30047179605,20250103,20250312,977.56,0.0,977.56,1157,COMISION CONSULTA SALDO,0.0,68,0,1,0,0.21431738225561614,209.5081001978001,768.0518998021998
S,AHORRO,67915638679,20241110,20251024,314.48,314.48,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,348,1,0,0,0.49705444806227994,0.0,0.0
S,AHORRO,47170299298,20250613,20250629,5089.07,5089.07,0.0,87,CARGO FISCAL IVA COMISION B,1.0,16,1,0,0,0.4870365156096955,0.0,0.0
S,AHORRO,15551668648,20250625,20250629,5310.68,5310.68,0.0,67,CARGO FISCAL IVA COMISION A,1.0,4,1,0,0,0.4636000047281509,0.0,0.0
S,AHORRO,68082909366,20241203,20250606,898.48,898.48,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,185,1,0,0,0.5508615324642409,0.0,0.0
S,AHORRO,34865034135,20250422,20250920,5766.87,0.0,5766.87,1517,COBRO SERVICIO TRANSPORTE,0.0,151,0,1,0,0.5161244977902355,2976.4228825715754,2790.4471174284245
S,AHORRO,83698642869,20250518,20251018,968.44,968.44,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,153,1,0,0,0.5501913245388939,0.0,0.0
S,AHORRO,33578442457,20250304,20250922,381.01,381.01,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,202,1,0,0,0.5575074997847218,0.0,0.0
S,AHORRO,35748496878,20241230,20250722,1378.71,1378.71,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,204,1,0,0,0.4929065784341832,0.0,0.0
S,AHORRO,49838416242,20241118,20250724,3036.63,3036.63,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,248,1,0,0,0.5248970408137892,0.0,0.0
S,AHORRO,52215640371,20241209,20241211,18470.01,18470.01,0.0,1642,CXC DEPOSITO CANAL,1.0,2,1,0,0,0.6669628858161398,0.0,0.0
S,AHORRO,73451285546,20241122,20250106,1567.47,1567.47,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,45,1,0,0,0.9279458226231327,0.0,0.0
S,AHORRO,87948693587,20241208,20250523,486.46,486.46,0.0,1157,COMISION CONSULTA SALDO,1.0,166,1,0,0,0.7626436252986121,0.0,0.0
S,AHORRO,82258119687,20250414,20250917,5751.15,5751.15,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,156,1,0,0,0.4922338344315548,0.0,0.0
S,AHORRO,72340689260,20250322,20250718,83.3,0.0,83.3,87,CARGO FISCAL IVA COMISION B,0.0,118,0,1,0,0.4722488297360172,39.33832751701023,43.96167248298976
S,AHORRO,71589824086,20241126,20241231,2585.05,2585.05,0.0,627,TRANSFERENCIA BILLETERA A,1.0,35,1,0,0,0.48934568919331833,0.0,0.0
S,AHORRO,89203494545,20241108,20250225,10075.57,10075.57,0.0,2477,PAGO APLICACION MOVIL,1.0,109,1,0,0,0.5599601538187101,0.0,0.0
S,AHORRO,46889138080,20250317,20250526,5778.52,5778.52,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,70,1,0,0,0.5161244977902355,0.0,0.0
S,AHORRO,12513671509,20250115,20250801,2271.7,0.0,2271.7,1517,COBRO SERVICIO TRANSPORTE,0.0,198,0,1,0,0.5258557090090921,1194.5864141559543,1077.1135858440455
S,AHORRO,42973291741,20250105,20250508,477.3,477.3,0.0,1275,REVERSO CONSIGNACION EFECTIVO,1.0,123,1,0,0,0.5090978945244578,0.0,0.0
S,AHORRO,13710208901,20241029,20250907,6636.25,6636.25,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,313,1,0,0,0.4921258874765187,0.0,0.0
S,AHORRO,89439514786,20250726,20250903,5194.28,5194.28,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,39,1,0,0,0.3217601739697452,0.0,0.0
S,AHORRO,82658458460,20250416,20250726,294.9,294.9,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,101,1,0,0,0.699518692137811,0.0,0.0
S,AHORRO,50603188807,20250318,20250505,7036.58,7036.58,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,48,1,0,0,0.5472256284288448,0.0,0.0
S,AHORRO,99513978223,20241225,20250628,358.19,358.19,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,185,1,0,0,0.4872177813588906,0.0,0.0
S,AHORRO,30691241733,20250329,20250714,5835.23,5835.23,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,107,1,0,0,0.4892524679719274,0.0,0.0
D,CORRIENTE,38819431294,20250316,20251014,2876.58,2876.58,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,212,1,0,0,0.8234431522105337,0.0,0.0
S,AHORRO,51319215887,20250515,20250608,37473.35,27355.09,10118.26,1517,COBRO SERVICIO TRANSPORTE,0.73,24,0,0,1,0.37071724941535406,3751.0135160694003,6367.246483930599
S,AHORRO,97347767273,20250606,20250912,1972.46,0.0,1972.46,329,DEBITO ABONO CARTERA,0.0,98,0,1,0,0.6040329539199731,1191.4308402889903,781.0291597110098
S,AHORRO,12455513537,20250309,20250419,471.91,471.91,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,41,1,0,0,0.6904397927497736,0.0,0.0
S,AHORRO,47673206656,20241106,20250105,195.93,195.93,0.0,627,TRANSFERENCIA BILLETERA A,1.0,60,1,0,0,0.5405746460520495,0.0,0.0
S,AHORRO,77757585507,20250602,20250617,53.44,53.44,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,15,1,0,0,0.5677832458552089,0.0,0.0
S,AHORRO,41079337726,20250317,20250912,1133.77,0.0,1133.77,788,TRANSFERENCIA CANAL FISICO,0.0,179,0,1,0,0.4751582508580244,538.7201700753022,595.0498299246977
S,AHORRO,47316423045,20250121,20250307,384.96,384.96,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,45,1,0,0,0.7185036470411896,0.0,0.0
S,AHORRO,45727176797,20250112,20251006,53.98,53.98,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,267,1,0,0,0.5677832458552089,0.0,0.0
S,AHORRO,62236904441,20250714,20250926,1088.55,1088.55,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,74,1,0,0,0.4894810648153403,0.0,0.0
S,AHORRO,80009164774,20241116,20250213,582.32,582.32,0.0,1157,COMISION CONSULTA SALDO,1.0,89,1,0,0,0.7880577468220722,0.0,0.0
S,AHORRO,67433080135,20241113,20250829,1341.29,1341.29,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,289,1,0,0,0.4998225840803745,0.0,0.0
S,AHORRO,83926727105,20241122,20241209,720.41,720.41,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,17,1,0,0,0.43138414434974526,0.0,0.0
S,AHORRO,44404852357,20250603,20250705,794.2,489.33,304.87,87,CARGO FISCAL IVA COMISION B,0.6161,32,0,0,1,0.49188340365398425,149.96049327199017,154.9095067280098
S,AHORRO,32468212593,20250504,20250821,808.3,498.02,310.28,834,CARGO FISCAL TRANSACCIONAL,0.6161,109,0,0,1,0.4359656301537244,135.2714157240976,175.00858427590236
S,AHORRO,98411436027,20250711,20250926,979.89,0.0,979.89,2107,CARGO FISCAL IVA TRASLADO,0.0,77,0,1,0,0.47633187951095685,466.7528454139915,513.1371545860086
S,AHORRO,95489348083,20250315,20250916,1386.88,1386.88,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,185,1,0,0,0.9279458226231327,0.0,0.0
S,AHORRO,74391206759,20250413,20250702,430.21,430.21,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,80,1,0,0,0.5588735712132933,0.0,0.0
S,AHORRO,43988762488,20250707,20250713,753.84,753.84,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,6,1,0,0,0.42974669335724885,0.0,0.0
S,AHORRO,20265989437,20250110,20250116,5820.58,5820.58,0.0,137,COMISION RETIRO CANAL A,1.0,6,1,0,0,0.34002803912630186,0.0,0.0
S,AHORRO,15761555100,20241118,20250725,1444.94,1444.94,0.0,798,PAGO SEGURO FINANCIERO,1.0,249,1,0,0,0.6825781755687835,0.0,0.0
S,AHORRO,79501804748,20250319,20250507,2298.62,2298.62,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,49,1,0,0,0.5251673110840593,0.0,0.0
S,AHORRO,92724002926,20250109,20250126,3343.38,3343.38,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,17,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,24758866707,20250123,20250930,10372.41,10372.41,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,250,1,0,0,0.5129942815769805,0.0,0.0
S,AHORRO,30827847090,20250617,20250903,2854.79,2854.79,0.0,1683,COMISION RECAUDO CORRESPONSAL,1.0,78,1,0,0,0.5968481212001271,0.0,0.0
S,AHORRO,26774060610,20250217,20250330,27766.48,27766.48,0.0,137,COMISION RETIRO CANAL A,1.0,41,1,0,0,0.747503818780038,0.0,0.0
S,AHORRO,34018974656,20250721,20251021,2252.72,2252.72,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,92,1,0,0,0.526900126776199,0.0,0.0
S,AHORRO,92344073017,20250712,20251007,42310.62,42310.62,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,87,1,0,0,0.4180117881837944,0.0,0.0
S,AHORRO,62045980373,20241107,20250104,3748.95,0.0,3748.95,627,TRANSFERENCIA BILLETERA A,0.0,58,0,1,0,0.4654195830390842,1744.8347458343746,2004.1152541656254
S,AHORRO,41910900476,20250523,20250828,4936.06,4936.06,0.0,87,CARGO FISCAL IVA COMISION B,1.0,97,1,0,0,0.4870365156096955,0.0,0.0
