cod_apli_prod,descri_cod_apli_prod,num_cta,f_creacion,f_ultimo_pago,vlr_original,vlr_pagado,vlr_pendiente_pago,cod_trn,descri_cod_trn,porc_recuperado,dias_hasta_ultimo_pago,pago_total,sin_pago,pago_parcial
S,AHORRO,53220609322,20241112,20250923,701.32,0.0,701.32,2107,CARGO FISCAL IVA TRASLADO,0.0,315,0,1,0
S,AHORRO,85416830563,20250328,20250919,7572.32,7572.32,0.0,87,CARGO FISCAL IVA COMISION B,1.0,175,1,0,0
S,AHORRO,69204277348,20250529,20250921,1579.92,1579.92,0.0,1157,COMISION CONSULTA SALDO,1.0,115,1,0,0
S,AHORRO,17609249256,20250720,20250809,323.66,323.66,0.0,75,OPERACION CAMBIO DIVISAS,1.0,20,1,0,0
S,AHORRO,25065785352,20250109,20250511,4887.77,4887.77,0.0,1878,PAGO PLATAFORMA ELECTRONICA,1.0,122,1,0,0
S,AHORRO,84267650406,20250701,20250812,1014.74,0.0,1014.74,627,TRANSFERENCIA BILLETERA A,0.0,42,0,1,0
S,AHORRO,99007958746,20250605,20250921,6081.89,6081.89,0.0,371,COMISION CANAL TELEFONICO,1.0,108,1,0,0
S,AHORRO,47041038338,20250605,20250608,132.33,79.18,53.15,2231,PAGO PROGRAMADO,0.5984,3,0,0,1
S,AHORRO,98997524099,20250616,20250629,781.34,781.34,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,13,1,0,0
S,AHORRO,24227752136,20250729,20251005,1143.91,1143.91,0.0,627,TRANSFERENCIA BILLETERA A,1.0,68,1,0,0
S,AHORRO,77206822050,20241030,20250718,414.09,414.09,0.0,1554,DEBITO OBLIGACION FINANCIERA,1.0,261,1,0,0
S,AHORRO,64395965979,20241117,20250717,7444.83,0.0,7444.83,365,PAGO CANAL QR,0.0,242,0,1,0
S,AHORRO,69498393998,20250327,20250928,1597.5,955.92,641.58,176,COMISION RETIRO CORRESPONSAL B,0.5984,185,0,0,1
S,AHORRO,98330625170,20250126,20250219,115.45,115.45,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,24,1,0,0
S,AHORRO,27152228361,20250627,20251011,7537.31,7537.31,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,106,1,0,0
S,AHORRO,95008148277,20250208,20250615,696.05,696.05,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,127,1,0,0
S,AHORRO,40586882010,20250110,20250816,224.03,224.03,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,218,1,0,0
S,AHORRO,79658589551,20250421,20250804,184.52,0.0,184.52,834,CARGO FISCAL TRANSACCIONAL,0.0,105,0,1,0
S,AHORRO,35178431407,20250718,20250805,741.94,741.94,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,18,1,0,0
S,AHORRO,32268727222,20250105,20250109,13672.04,13672.04,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,4,1,0,0
S,AHORRO,15578685000,20250507,20251007,655.93,655.93,0.0,87,CARGO FISCAL IVA COMISION B,1.0,153,1,0,0
D,CORRIENTE,70988709976,20250514,20251012,74.18,74.18,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,151,1,0,0
S,AHORRO,42855496188,20241212,20250422,93.86,93.86,0.0,2287,RETIRO CANAL B,1.0,131,1,0,0
S,AHORRO,48660074769,20250604,20250901,1094.18,1094.18,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,89,1,0,0
S,AHORRO,99116282400,20250205,20251022,2226.45,2226.45,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,259,1,0,0
S,AHORRO,38375846892,20250309,20250425,1098.5,1098.5,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,47,1,0,0
S,AHORRO,84132736036,20241113,20250318,524.29,524.29,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,125,1,0,0
S,AHORRO,59732949239,20250502,20250830,2608.98,2608.98,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,120,1,0,0
S,AHORRO,21254199574,20250310,20250323,604.54,604.54,0.0,627,TRANSFERENCIA BILLETERA A,1.0,13,1,0,0
S,AHORRO,19320471201,20250114,20250819,2415.22,2415.22,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,217,1,0,0
S,AHORRO,31582281894,20241224,20250301,684.61,684.61,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,67,1,0,0
S,AHORRO,88769994000,20250428,20250730,13092.53,13092.53,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,93,1,0,0
S,AHORRO,82810718353,20241113,20250515,479.47,479.47,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,183,1,0,0
S,AHORRO,61895435266,20250221,20250317,401.63,401.63,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,24,1,0,0
S,AHORRO,68917881289,20250518,20250913,15123.8,15123.8,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,118,1,0,0
S,AHORRO,68181779200,20241030,20250526,55854.43,55854.43,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,208,1,0,0
S,AHORRO,64227378553,20241208,20250311,1717.74,1027.87,689.87,1157,COMISION CONSULTA SALDO,0.5984,93,0,0,1
S,AHORRO,50513841518,20241225,20250423,11173.1,0.0,11173.1,1517,COBRO SERVICIO TRANSPORTE,0.0,119,0,1,0
S,AHORRO,60560408704,20250420,20250429,208.27,208.27,0.0,1642,CXC DEPOSITO CANAL,1.0,9,1,0,0
S,AHORRO,42228797009,20250117,20250614,6826.56,0.0,6826.56,1833,CARGO FISCAL IVA B,0.0,148,0,1,0
S,AHORRO,51425659334,20250330,20251015,1181.08,1181.08,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,199,1,0,0
S,AHORRO,56387104636,20250418,20250703,1436.5,1436.5,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,76,1,0,0
S,AHORRO,70425315358,20250715,20250820,380.57,227.73,152.84,1517,COBRO SERVICIO TRANSPORTE,0.5984,36,0,0,1
S,AHORRO,33362344705,20250421,20250503,551.15,551.15,0.0,1859,COMISION CONSIGNACION CANAL B,1.0,12,1,0,0
S,AHORRO,60132847265,20250202,20251024,2370.02,2308.86,61.16,1517,COBRO SERVICIO TRANSPORTE,0.9742,264,0,0,1
S,AHORRO,15824883372,20250623,20250814,12153.1,12153.1,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,52,1,0,0
S,AHORRO,31939542173,20241106,20241126,5361.66,3208.35,2153.31,795,PAGO AUTOMATICO TARJETA B,0.5984,20,0,0,1
S,AHORRO,70674865079,20250614,20250816,8665.47,8665.47,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,63,1,0,0
S,AHORRO,96749938933,20241125,20251012,12403.23,12403.23,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,321,1,0,0
S,AHORRO,43210648011,20241124,20251009,3584.98,3584.98,0.0,1128,RETIRO CORRESPONSAL B,1.0,319,1,0,0
S,AHORRO,59388143317,20250628,20250729,1803.52,1079.2,724.32,834,CARGO FISCAL TRANSACCIONAL,0.5984,31,0,0,1
S,AHORRO,57461834716,20250422,20250618,20067.49,15667.87,4399.62,834,CARGO FISCAL TRANSACCIONAL,0.7808,57,0,0,1
S,AHORRO,41928589107,20250718,20251015,450.65,450.65,0.0,334,COMISION CONSULTA EXTERNO,1.0,89,1,0,0
S,AHORRO,65336636498,20250412,20250804,4459.8,4459.8,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,114,1,0,0
S,AHORRO,62992096374,20250603,20250920,4710.03,4710.03,0.0,574,COMISION RETIRO INTERNACIONAL,1.0,109,1,0,0
S,AHORRO,45353496015,20250509,20251003,3104.88,3104.88,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,147,1,0,0
S,AHORRO,38796359200,20241111,20250406,150883.84,90286.94,60596.9,137,COMISION RETIRO CANAL A,0.5984,146,0,0,1
S,AHORRO,55580423851,20250423,20250804,12507.34,12507.34,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,103,1,0,0
S,AHORRO,29354515607,20250418,20250421,9996.73,9996.73,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,3,1,0,0
S,AHORRO,99735938118,20241126,20250829,480.16,480.16,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,276,1,0,0
S,AHORRO,65649558682,20250422,20250704,8151.15,4877.54,3273.61,2107,CARGO FISCAL IVA TRASLADO,0.5984,73,0,0,1
S,AHORRO,46707833749,20250209,20250419,1381.26,1381.26,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,69,1,0,0
S,AHORRO,15874406932,20250612,20250812,83.6,83.6,0.0,87,CARGO FISCAL IVA COMISION B,1.0,61,1,0,0
S,AHORRO,87536673350,20250727,20250901,12955.91,12955.91,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,36,1,0,0
S,AHORRO,44915877052,20250108,20250708,770.97,770.97,0.0,627,TRANSFERENCIA BILLETERA A,1.0,181,1,0,0
S,AHORRO,41642147834,20250420,20251001,1689.28,1689.28,0.0,1288,COMPRA ESTABLECIMIENTO A,1.0,164,1,0,0
S,AHORRO,11993485980,20250517,20250930,1591.97,1591.97,0.0,1642,CXC DEPOSITO CANAL,1.0,136,1,0,0
S,AHORRO,60029393499,20250406,20251022,1524.21,1524.21,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,199,1,0,0
S,AHORRO,96257693323,20241117,20250703,1979.24,1979.24,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,228,1,0,0
S,AHORRO,28051623571,20250527,20250630,293.89,293.89,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,34,1,0,0
S,AHORRO,82867074326,20241228,20250805,1122.7,0.0,1122.7,1517,COBRO SERVICIO TRANSPORTE,0.0,220,0,1,0
S,AHORRO,58355412696,20250110,20250812,8829.33,6410.35,2418.98,1517,COBRO SERVICIO TRANSPORTE,0.726,214,0,0,1
S,AHORRO,71715808242,20250415,20250917,947.47,947.47,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,155,1,0,0
S,AHORRO,19010919714,20250312,20250314,2389.51,2389.51,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,2,1,0,0
S,AHORRO,37348865092,20250524,20250817,235.05,235.05,0.0,1157,COMISION CONSULTA SALDO,1.0,85,1,0,0
S,AHORRO,72275214602,20250607,20250718,2896.69,0.0,2896.69,834,CARGO FISCAL TRANSACCIONAL,0.0,41,0,1,0
S,AHORRO,52616572412,20241214,20250207,2962.79,2962.79,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,55,1,0,0
S,AHORRO,50215918247,20250326,20251020,1724.68,1724.68,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,208,1,0,0
S,AHORRO,38289162324,20250714,20250822,792.09,792.09,0.0,87,CARGO FISCAL IVA COMISION B,1.0,39,1,0,0
S,AHORRO,69028408985,20250622,20250828,896.23,896.23,0.0,2274,CARGO FISCAL IVA CANAL VIRTUAL,1.0,67,1,0,0
S,AHORRO,26735455988,20250403,20250521,5284.77,5284.77,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,48,1,0,0
S,AHORRO,15196242758,20250116,20250626,2028.01,2028.01,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,161,1,0,0
S,AHORRO,39709339420,20241217,20250622,53724.33,32147.95,21576.38,1157,COMISION CONSULTA SALDO,0.5984,187,0,0,1
S,AHORRO,97077177717,20250512,20250804,258.31,258.31,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,84,1,0,0
S,AHORRO,60773906905,20250315,20250925,1997.1,1997.1,0.0,2285,APERTURA INVERSION VIRTUAL,1.0,194,1,0,0
S,AHORRO,34689399752,20250617,20250909,7551.02,4518.43,3032.59,1517,COBRO SERVICIO TRANSPORTE,0.5984,84,0,0,1
S,AHORRO,50770802235,20250420,20250422,6979.17,6979.17,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,2,1,0,0
S,AHORRO,29735243639,20250122,20250813,2322.53,2322.53,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,203,1,0,0
S,AHORRO,79015578681,20241115,20250829,2127.55,2127.55,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,287,1,0,0
S,AHORRO,34740006363,20241130,20241208,629.67,376.79,252.88,834,CARGO FISCAL TRANSACCIONAL,0.5984,8,0,0,1
S,AHORRO,73061070884,20250605,20250825,5939.38,5939.38,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,81,1,0,0
S,AHORRO,44408478571,20241115,20250928,634.84,623.09,11.75,1517,COBRO SERVICIO TRANSPORTE,0.9815,317,0,0,1
S,AHORRO,47096744736,20250122,20250811,1846.03,1846.03,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,201,1,0,0
S,AHORRO,50487240483,20241112,20250601,6483.7,6483.7,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,201,1,0,0
S,AHORRO,26496973560,20250419,20250921,3454.21,3454.21,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,155,1,0,0
S,AHORRO,58165812458,20241117,20250616,1334.94,1334.94,0.0,2010,TRANSFERENCIA BANCA MOVIL,1.0,211,1,0,0
S,AHORRO,58475748687,20250411,20250929,6289.5,0.0,6289.5,1517,COBRO SERVICIO TRANSPORTE,0.0,171,0,1,0
D,CORRIENTE,21707989947,20250220,20250515,885.96,530.15,355.81,2010,TRANSFERENCIA BANCA MOVIL,0.5984,84,0,0,1
S,AHORRO,72243604780,20250408,20251011,546.94,455.63,91.31,834,CARGO FISCAL TRANSACCIONAL,0.8331,186,0,0,1
S,AHORRO,65668137263,20250328,20250712,41261.18,41261.18,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,106,1,0,0
S,AHORRO,96084401973,20241206,20250703,4806.56,4806.56,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,209,1,0,0
S,AHORRO,34233992193,20250704,20250719,4045.01,4045.01,0.0,137,COMISION RETIRO CANAL A,1.0,15,1,0,0
S,AHORRO,20366315404,20250523,20250725,355.9,0.0,355.9,834,CARGO FISCAL TRANSACCIONAL,0.0,63,0,1,0
S,AHORRO,18042294667,20250526,20250528,730.84,730.84,0.0,1726,TRANSFERENCIA CANAL QR,1.0,2,1,0,0
S,AHORRO,40125015604,20250205,20250429,5802.74,5802.74,0.0,349,ABONO CREDITO MORA,1.0,83,1,0,0
S,AHORRO,33720100334,20250415,20250807,1370.2,1370.2,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,114,1,0,0
S,AHORRO,85955438449,20241113,20250608,2013.67,2013.67,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,207,1,0,0
S,AHORRO,19854475200,20250315,20250805,157.28,94.11,63.17,1157,COMISION CONSULTA SALDO,0.5984,143,0,0,1
S,AHORRO,48227632139,20250503,20250901,1758.43,1758.43,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,121,1,0,0
S,AHORRO,38729259112,20250306,20251009,13540.55,13540.55,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,217,1,0,0
S,AHORRO,72981754643,20250515,20250530,571.42,571.42,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,15,1,0,0
S,AHORRO,12844959102,20250225,20251018,1804.88,1804.88,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,235,1,0,0
S,AHORRO,84054830022,20250224,20250921,13122.7,13122.7,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,209,1,0,0
S,AHORRO,99702646715,20250726,20250801,2148.0,2148.0,0.0,70,TRANSFERENCIA BILLETERA DIGITAL,1.0,6,1,0,0
S,AHORRO,64365622587,20250330,20250702,797.17,797.17,0.0,1388,COMISION EXPEDICION DOCUMENTO,1.0,94,1,0,0
S,AHORRO,61448770425,20250602,20251015,17471.43,17471.43,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,135,1,0,0
S,AHORRO,91261122326,20241112,20241211,2264.73,1870.86,393.87,798,PAGO SEGURO FINANCIERO,0.8261,29,0,0,1
D,CORRIENTE,16136237208,20250222,20250725,9092.54,9092.54,0.0,87,CARGO FISCAL IVA COMISION B,1.0,153,1,0,0
S,AHORRO,74171185135,20250621,20250811,12327.38,7376.55,4950.83,1517,COBRO SERVICIO TRANSPORTE,0.5984,51,0,0,1
S,AHORRO,92728655113,20250105,20250722,698.15,698.15,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,198,1,0,0
S,AHORRO,21313151242,20250112,20250829,974.46,974.46,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,229,1,0,0
S,AHORRO,80441215192,20250517,20250806,4387.4,4387.4,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,81,1,0,0
S,AHORRO,24847600239,20250319,20251026,4049.14,4049.14,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,221,1,0,0
S,AHORRO,16101240150,20241217,20250314,1555.81,1555.81,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,87,1,0,0
S,AHORRO,98022951861,20250427,20250914,812.78,0.0,812.78,834,CARGO FISCAL TRANSACCIONAL,0.0,140,0,1,0
S,AHORRO,84665082165,20250217,20250305,321.12,321.12,0.0,1833,CARGO FISCAL IVA B,1.0,16,1,0,0
S,AHORRO,76742424550,20250306,20250905,2813.64,2813.64,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,183,1,0,0
S,AHORRO,64291502533,20250512,20250608,1010.38,1010.38,0.0,627,TRANSFERENCIA BILLETERA A,1.0,27,1,0,0
S,AHORRO,35504930795,20250603,20251027,4391.91,0.0,4391.91,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,146,0,1,0
S,AHORRO,52223933829,20250422,20251005,4481.57,4481.57,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,166,1,0,0
S,AHORRO,22925905709,20241126,20241128,459.98,459.98,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,2,1,0,0
S,AHORRO,14031925170,20250720,20250929,1514.43,1514.43,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,71,1,0,0
S,AHORRO,52792982368,20250717,20251005,7067.95,7067.95,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,80,1,0,0
S,AHORRO,92536242287,20250618,20250718,1811.36,1811.36,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,30,1,0,0
S,AHORRO,57124680075,20250408,20250517,6198.1,6198.1,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,39,1,0,0
S,AHORRO,70870258790,20250113,20250413,2049.3,2049.3,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,90,1,0,0
S,AHORRO,46849451870,20250607,20250611,3529.1,3529.1,0.0,349,ABONO CREDITO MORA,1.0,4,1,0,0
S,AHORRO,99795429791,20250227,20250228,15147.01,15147.01,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,1,1,0,0
S,AHORRO,26097751232,20250115,20250622,1300.6,1300.6,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,158,1,0,0
S,AHORRO,33952091735,20241029,20251008,2256.34,2256.34,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,344,1,0,0
S,AHORRO,68122370165,20250620,20250709,14693.27,14693.27,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,19,1,0,0
S,AHORRO,77553835953,20241230,20250510,1589.07,1589.07,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,131,1,0,0
S,AHORRO,52484589681,20250201,20250521,1076.34,644.07,432.27,574,COMISION RETIRO INTERNACIONAL,0.5984,109,0,0,1
S,AHORRO,22261789199,20250502,20250526,13602.46,8139.54,5462.92,2106,COMISION TRANSFERENCIA EXTERNA B,0.5984,24,0,0,1
S,AHORRO,14930621476,20250410,20251003,8669.55,8669.55,0.0,2287,RETIRO CANAL B,1.0,176,1,0,0
S,AHORRO,96236235704,20250708,20251004,378.34,378.34,0.0,627,TRANSFERENCIA BILLETERA A,1.0,88,1,0,0
S,AHORRO,13819893242,20250117,20250419,4062.9,4062.9,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,92,1,0,0
S,AHORRO,29593813545,20241119,20250408,3495.04,3495.04,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,140,1,0,0
S,AHORRO,42662685693,20250506,20250917,513.43,513.43,0.0,1157,COMISION CONSULTA SALDO,1.0,134,1,0,0
S,AHORRO,36702095625,20250524,20250817,811.48,811.48,0.0,87,CARGO FISCAL IVA COMISION B,1.0,85,1,0,0
S,AHORRO,15862994457,20250227,20250417,6097.02,5400.75,696.27,627,TRANSFERENCIA BILLETERA A,0.8858,49,0,0,1
S,AHORRO,89991571866,20250101,20250324,4978.35,4978.35,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,82,1,0,0
S,AHORRO,54070684637,20250616,20250802,30820.97,18442.87,12378.1,301,PAGO TARJETA CREDITO B,0.5984,47,0,0,1
S,AHORRO,94384051142,20250312,20250628,6986.02,6986.02,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,108,1,0,0
S,AHORRO,51619532144,20241107,20250913,1438.65,1438.65,0.0,627,TRANSFERENCIA BILLETERA A,1.0,310,1,0,0
S,AHORRO,52472459682,20250416,20250619,215.43,215.43,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,64,1,0,0
S,AHORRO,79896907551,20250426,20250812,1199.88,717.99,481.89,176,COMISION RETIRO CORRESPONSAL B,0.5984,108,0,0,1
S,AHORRO,19329231404,20241126,20241214,1552.12,1552.12,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,18,1,0,0
S,AHORRO,72554706891,20250526,20250824,12660.63,12660.63,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,90,1,0,0
S,AHORRO,48976901807,20241229,20250718,37226.53,37226.53,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,201,1,0,0
S,AHORRO,29599525291,20250201,20250317,6548.13,3918.32,2629.81,137,COMISION RETIRO CANAL A,0.5984,44,0,0,1
S,AHORRO,53359148966,20241230,20250530,11327.78,6778.4,4549.38,834,CARGO FISCAL TRANSACCIONAL,0.5984,151,0,0,1
S,AHORRO,41580954947,20250117,20250330,540.1,540.1,0.0,1157,COMISION CONSULTA SALDO,1.0,72,1,0,0
S,AHORRO,91027085913,20250630,20250913,4482.2,4482.2,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,75,1,0,0
S,AHORRO,68665823454,20241130,20250627,169.25,169.25,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,209,1,0,0
S,AHORRO,56129235577,20250518,20250922,12404.42,12404.42,0.0,87,CARGO FISCAL IVA COMISION B,1.0,127,1,0,0
S,AHORRO,95788829108,20250508,20250626,752.14,752.14,0.0,137,COMISION RETIRO CANAL A,1.0,49,1,0,0
S,AHORRO,69970122168,20250426,20250905,515.54,515.54,0.0,795,PAGO AUTOMATICO TARJETA B,1.0,132,1,0,0
S,AHORRO,82292988923,20250626,20250817,1418.92,1418.92,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,52,1,0,0
S,AHORRO,76797841218,20250101,20250717,4774.41,4774.41,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,197,1,0,0
S,AHORRO,67275623314,20250523,20251025,12823.53,12823.53,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,155,1,0,0
S,AHORRO,53405307950,20250429,20250826,4076.8,4076.8,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,119,1,0,0
S,AHORRO,37771171749,20241030,20250104,4105.35,4105.35,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,66,1,0,0
S,AHORRO,62065002101,20241212,20250406,2963.03,0.0,2963.03,834,CARGO FISCAL TRANSACCIONAL,0.0,115,0,1,0
S,AHORRO,13691381368,20250510,20250906,2149.69,1286.35,863.34,627,TRANSFERENCIA BILLETERA A,0.5984,119,0,0,1
S,AHORRO,60268401307,20250408,20250506,599.32,599.32,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,28,1,0,0
S,AHORRO,22623631007,20250214,20250507,2421.58,2421.58,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,82,1,0,0
S,AHORRO,20404781756,20250201,20250909,6096.66,6096.66,0.0,1249,CARGO MORA TARJETA B,1.0,220,1,0,0
S,AHORRO,28599223641,20250726,20250806,352.73,352.73,0.0,137,COMISION RETIRO CANAL A,1.0,11,1,0,0
S,AHORRO,50919144149,20250122,20250714,18713.85,18713.85,0.0,627,TRANSFERENCIA BILLETERA A,1.0,173,1,0,0
S,AHORRO,84868521385,20250126,20250924,2317.89,1873.68,444.21,1517,COBRO SERVICIO TRANSPORTE,0.8084,241,0,0,1
S,AHORRO,13850290240,20250423,20250504,2148.51,2148.51,0.0,2133,RETIRO CIERRE CUENTA A,1.0,11,1,0,0
S,AHORRO,10601583388,20250510,20250804,12293.18,12293.18,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,86,1,0,0
S,AHORRO,23360373661,20250201,20250223,862.5,862.5,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,22,1,0,0
S,AHORRO,53199725539,20241227,20250830,4015.44,4015.44,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,246,1,0,0
S,AHORRO,82061193504,20250131,20250325,51.79,51.79,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,53,1,0,0
S,AHORRO,99292965831,20250511,20251013,11888.41,11888.41,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,155,1,0,0
S,AHORRO,61431694943,20250409,20251027,7187.66,7187.66,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,201,1,0,0
S,AHORRO,72079085915,20250704,20251017,8306.25,8306.25,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,105,1,0,0
S,AHORRO,34027935927,20241030,20250804,816.16,816.16,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,278,1,0,0
S,AHORRO,46097019292,20250703,20250730,2895.14,2895.14,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,27,1,0,0
S,AHORRO,33286059120,20250720,20250809,2690.94,2690.94,0.0,333,CARGO FISCAL IVA A,1.0,20,1,0,0
S,AHORRO,59616951512,20241117,20250328,2082.6,2082.6,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,131,1,0,0
S,AHORRO,77171825012,20250720,20250922,278.13,0.0,278.13,834,CARGO FISCAL TRANSACCIONAL,0.0,64,0,1,0
S,AHORRO,20353739575,20250625,20250711,13780.73,13780.73,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,16,1,0,0
S,AHORRO,58372846457,20250525,20250903,394.13,394.13,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,101,1,0,0
S,AHORRO,26922002873,20250311,20250917,48.9,48.9,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,190,1,0,0
S,AHORRO,74130268119,20241113,20250729,1228.9,1228.9,0.0,2262,RETIRO CIERRE CUENTA B,1.0,258,1,0,0
S,AHORRO,45167976689,20250630,20250827,5163.63,0.0,5163.63,834,CARGO FISCAL TRANSACCIONAL,0.0,58,0,1,0
S,AHORRO,50654160422,20250102,20250205,33257.53,33257.53,0.0,627,TRANSFERENCIA BILLETERA A,1.0,34,1,0,0
S,AHORRO,47684781018,20250525,20251026,8923.19,8923.19,0.0,627,TRANSFERENCIA BILLETERA A,1.0,154,1,0,0
S,AHORRO,46100973256,20241128,20250927,2608.88,2608.88,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,303,1,0,0
S,AHORRO,84236203303,20250627,20250831,36932.44,22099.9,14832.54,834,CARGO FISCAL TRANSACCIONAL,0.5984,65,0,0,1
S,AHORRO,48587736751,20250129,20250202,4018.0,4018.0,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,4,1,0,0
